Time,X1,Y1,Z1,Rx1,Ry1,Rz1,j10,j11,j12,j13,j14,j15
14.3,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
14.4,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
14.5,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
14.6,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
14.7,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
14.8,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
14.9,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
15.0,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
15.1,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
15.2,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
15.3,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
15.4,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
15.5,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
15.6,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
15.7,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
15.8,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
15.9,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
16.0,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
16.1,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
16.2,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
16.3,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
16.4,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
16.5,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
16.6,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
16.7,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
16.8,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
16.9,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
17.0,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
17.1,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
17.2,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
17.3,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
17.4,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
17.5,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
17.6,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
17.7,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
17.8,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
17.9,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
18.0,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
18.1,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
18.2,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
18.3,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
18.4,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
18.5,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
18.6,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
18.7,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
18.8,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
18.9,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
19.0,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
19.1,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
19.2,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
19.3,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
19.4,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
19.5,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
19.6,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
19.7,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
19.8,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
19.9,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
20.0,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
20.1,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
20.2,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
20.3,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
20.4,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
20.5,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
20.6,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
20.7,1097.03138974,424.02241579,1674.77454667,-7.03932137406e-06,0.000171588069003,-131.824992555,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
20.8,1125.90237494,423.221635803,1688.76075464,1.03315892679e-05,0.00036716741933,-110.41513384,-25.9933480063,-34.8544698277,5.84615171365,1.6909778757e-05,-95.8466364851,-84.4219863422
20.9,1240.36175436,446.215175835,1723.08014605,0.000483870486674,0.000699976555399,-34.3608162553,-12.880875629,-20.3979044803,3.49138139599,-0.000123382219468,-93.491723231,-21.4801503742
21.0,1403.66506354,563.468325733,1726.22109162,0.000742357922592,8.73935085638e-05,74.0948500625,5.81789434635,0.217581469781,0.133409897713,-0.000323442721312,-90.1335479011,68.2767527278
21.1,1471.94900363,671.125758117,1703.6251023,0.000313566126249,-5.84271355686e-05,134.084245485,16.1606282251,11.6204964874,-1.72396390949,-0.000434100937491,-88.2760613498,117.923428086
21.2,1504.2780722,768.342172275,1675.27680073,-1.67348925093e-07,0.00017561310804,179.314864249,23.9588115326,20.2180319736,-3.12438101283,-0.000517534685701,-86.87555924,155.355878693
21.3,1544.35932672,774.285237902,1648.04324827,5.75948679914e-07,0.000179938241164,-179.999822786,23.0186887073,25.7291703006,-4.58725218269,-0.000518798828125,-85.4126990624,156.981327666
21.4,1644.49682936,775.420998867,1557.60564155,8.66240074987e-06,0.000174938456257,-179.999813376,20.1235476202,40.449694847,-8.53120049202,-0.000518798828125,-81.4687843482,159.876513547
21.5,1734.18474574,758.272086421,1431.28980491,1.82766071171e-05,0.00016885926638,-179.999802452,16.8965386657,56.8576221629,-12.9272406598,-0.000518798828125,-77.0727816265,163.10357243
21.6,1749.94061732,752.092031261,1400.63365138,2.04727954827e-05,0.000167426573977,-179.999799968,16.1871948242,60.4643249512,-13.8935546875,-0.000518798828125,-76.1064758301,163.812927246
21.7,1749.94061732,752.092031261,1400.63365138,2.04727954827e-05,0.000167426573977,-179.999799968,16.1871948242,60.4643249512,-13.8935546875,-0.000518798828125,-76.1064758301,163.812927246
21.8,1749.94061732,752.092031261,1400.63365138,2.04727954827e-05,0.000167426573977,-179.999799968,16.1871948242,60.4643249512,-13.8935546875,-0.000518798828125,-76.1064758301,163.812927246
21.9,1749.97931,752.162495629,1402.07409751,2.01207472207e-05,0.000167347810331,-179.993389817,16.1910400391,60.4289855957,-13.7272033691,-0.000518798828125,-76.2728271484,163.815490723
22.0,1752.45702274,756.65276998,1494.05257665,5.5561507763e-06,0.000164662893701,-179.585594369,16.4347839355,60.2607727051,-1.29412841797,-0.000518798828125,-88.7059020996,163.979431152
22.1,1753.70240711,758.850980883,1540.95070561,1.04448846937e-05,0.00016650670284,-179.413927197,16.5527300089,63.555451435,8.25953390891,-0.000518732723202,-98.2595644833,164.033066215
22.2,1748.40035425,734.796555364,1562.58942393,6.25021027698e-05,8.99121796346e-05,170.671144388,15.085304823,60.3030782078,8.20397873839,-0.000500479754112,-98.2040250046,155.585565915
22.3,1684.25245721,604.780114956,1669.87869077,0.000502956260385,-7.90836573468e-05,114.556874083,6.78030355389,41.8960316073,7.88956014582,-0.000397175726821,-97.8896952208,107.776313777
22.4,1475.77963986,447.763537379,1770.57724296,0.000822028510313,0.000487434762388,20.1929824436,-7.18570289262,10.9420409753,7.3608218653,-0.000223455739989,-97.3611062845,27.3784544709
22.5,1303.42483809,405.593188242,1769.11871634,0.000409483369197,0.000727654951511,-44.0828547887,-16.6986295734,-10.1422284962,7.00067249009,-0.000105126602448,-97.0010586349,-27.3844402618
22.6,1139.22278355,413.880472548,1705.73270122,2.46504159235e-06,0.000364804480649,-111.240664742,-26.6380930583,-32.171866015,6.62437488115,1.85081296657e-05,-96.6248673126,-84.6027717798
22.7,1097.03138975,424.022415808,1674.77454667,-7.04240232245e-06,0.000171602391006,-131.824992554,-29.6846066064,-38.924100606,6.50903708998,5.64030207699e-05,-96.5095620991,-102.140581786
22.8,1122.55053357,399.446270347,1690.16749441,1.6763792042e-05,0.000186287699293,-127.55190881,-31.9557284919,-33.6144669244,5.29824653211,0.000103643940329,-95.2987366104,-95.5963729792
22.9,1232.12645202,243.224886477,1717.36683854,6.09972174145e-05,0.000180585876753,-107.46807768,-42.6301665406,-8.65880243218,-0.39255715501,0.000325679698257,-89.6077687462,-64.8381156018
23.0,1279.15643714,110.437849581,1690.31234906,5.18220779999e-06,0.000161459965391,-94.0690442301,-49.751660938,7.99046978756,-4.18919978761,0.000473811749696,-85.8110165821,-44.317620135
23.1,1287.17929913,67.696116151,1674.70379905,-2.50584249727e-05,0.000162282087961,-89.999810509,-51.9150613543,13.0522089078,-5.35058450467,0.000518815317383,-84.6495985843,-38.0849997633
23.2,1303.7588566,35.5135428412,1601.01873587,-1.95305469527e-05,0.000152695822287,-89.9998145011,-52.5592722885,18.5768713435,-13.8638335949,0.00053560607335,-76.1363327033,-37.4408727829
23.3,1312.13296794,15.1721735227,1538.18331112,-6.4734728975e-06,0.00015130377884,-89.9998171219,-53.0824165654,23.1098849915,-20.9204638776,0.000550087473711,-69.0796887103,-36.9177984713
23.4,1306.9884695,27.1346293163,1459.85190461,-2.4003306982e-05,0.000134778889813,-89.9998269887,-52.7954978895,25.291893136,-31.402450255,0.000626902968575,-58.5977023329,-37.2048579756
23.5,1288.497918,57.733373581,1366.60311039,-5.55345071021e-06,0.000144570433013,-89.9998225163,-52.4213471843,28.1372983135,-45.0712800383,0.000727072716952,-44.9288725496,-37.5791923203
23.6,1288.10304472,65.0174828959,1347.67192602,-1.03959891371e-05,0.000149435819343,-89.9998232061,-52.0077331581,29.2181941468,-47.7994292102,0.000763976548157,-42.2007338959,-37.9928582312
23.7,1289.00837194,75.829033274,1321.14036088,-1.93593471273e-05,0.00015930793265,-89.9998234227,-51.2592773438,30.9844970703,-51.5988464355,0.000823974609375,-38.4013366699,-38.741394043
23.8,1289.00837194,75.829033274,1321.14036088,-1.93593471273e-05,0.00015930793265,-89.9998234227,-51.2592773438,30.9844970703,-51.5988464355,0.000823974609375,-38.4013366699,-38.741394043
23.9,1289.00837194,75.829033274,1321.14036088,-1.93593471273e-05,0.00015930793265,-89.9998234227,-51.2592773438,30.9844970703,-51.5988464355,0.000823974609375,-38.4013366699,-38.741394043
24.0,1306.74686981,85.775707436,1332.64192618,2.98074243898e-06,0.000128301792856,-92.6634472925,-49.2345727163,30.2152890156,-49.9320010823,0.000777130302599,-40.0681853692,-43.4296715304
24.1,1425.89345853,193.79421874,1428.78812849,0.000229508605967,5.01037976265e-05,-113.602526462,-33.3180782842,24.1684338079,-36.828689901,0.000408880466126,-53.171522854,-80.2848955036
24.2,1502.97715361,436.600414528,1594.831572,0.000198247449824,0.000256755477577,-146.970591486,-7.95369593917,14.5322197454,-15.9473710775,-0.00017795916057,-74.0528835947,-139.017048884
24.3,1485.33025119,540.943130097,1664.8117948,1.52100510864e-05,0.000194925643454,-160.879154386,2.61884112525,10.5155940318,-7.24349198389,-0.000422569244889,-82.7567801604,-163.498144463
24.4,1481.17029543,557.540533083,1674.85721959,-1.95758031593e-05,0.000209314939356,-158.813839822,4.37646140654,10.0611501277,-5.95743261034,-0.000458487532061,-84.0428380666,-163.190455961
24.5,1487.40300243,577.950890623,1675.49070262,1.64870624438e-05,0.000539807562668,-123.511650842,6.42912420014,11.1330031098,-5.66445810035,-0.000464771571999,-84.3357780144,-129.940931399
24.6,1499.94855706,634.572936677,1676.44274045,0.000758541500298,0.000762444698488,-29.5679555974,11.8915256079,13.9853426449,-4.88481500419,-0.000481494215733,-85.115329136,-41.4596424417
24.7,1506.2079853,694.046845359,1676.3365295,0.000871000555108,8.3394170564e-06,64.4392034867,17.3576171247,16.8396090695,-4.10464522244,-0.000498228156399,-85.8954068811,47.0814197891
24.8,1506.52153258,739.303294093,1675.5866256,0.000285453754299,-0.000128266061301,133.812273008,21.3913476288,18.9459297391,-3.52891489717,-0.000510577054457,-86.4710692874,112.420754573
24.9,1504.61697315,769.898187851,1674.77454927,-4.59540733647e-07,0.000182499133362,-179.99982606,24.076965332,20.3482971191,-3.14559936523,-0.000518798828125,-86.8543395996,155.923034668
25.0,1515.97980914,796.019433612,1620.47494242,-1.4276598974e-05,0.0001720425252,179.990813821,25.7862524916,23.4986375213,-9.32614235939,-0.000536813194615,-80.6737845959,154.20444609
25.1,1514.58679223,865.52750443,1447.21862143,-8.04125062978e-06,0.000162050991579,179.96142998,31.1496048835,33.3836855873,-28.7192735047,-0.000593338158872,-61.2806157672,148.811907975
25.2,1504.28473728,881.105722267,1396.97740355,5.50428426549e-06,0.000166863039319,179.952756469,32.7639160156,36.3589782715,-34.5563964844,-0.0006103515625,-55.4434814453,147.188812256
25.3,1504.03879532,881.38801019,1395.99043207,6.05425685474e-06,0.000167150269898,179.952584489,32.7639160156,36.3589782715,-34.5563964844,-0.0006103515625,-55.4434814453,147.188812256
25.4,1504.03879532,881.38801019,1395.99043207,6.05425685474e-06,0.000167150269898,179.952584489,32.7639160156,36.3589782715,-34.5563964844,-0.0006103515625,-55.4434814453,147.188812256
25.5,1504.05912658,881.374569453,1398.6784095,4.53947486751e-06,0.000166193465313,179.95258711,32.7620239258,36.1860656738,-34.2579345703,-0.0006103515625,-55.7419433594,147.190704346
25.6,1504.34681802,881.18292704,1436.74680419,0.000111424543882,0.000199011593603,179.952579863,32.735168457,33.9081115723,-29.9549560547,-0.000457763671875,-60.0449523926,147.217437744
25.7,1505.34693381,880.516886113,1569.11153593,0.000453034754473,0.000346476271466,179.952617969,32.6419067383,28.7286682129,-13.9565429688,-3.0517578125e-05,-76.0434265137,147.310516357
25.8,1511.09604913,866.594966688,1577.59913633,0.000460125592576,0.000340822658943,175.419504824,31.3809477281,28.2085719936,-13.0479268748,-2.60804518598e-05,-76.952049707,144.03836075
25.9,1551.61538379,705.951154208,1599.90754704,0.000555767957476,0.000342757982717,124.124177094,17.1634296933,23.8113387835,-12.0148683087,2.41287119405e-05,-77.9851886078,106.960540144
26.0,1541.3581262,506.577335086,1624.81429735,0.00058863377509,0.0004910770689,59.0455917805,-0.874391002009,18.2325518248,-10.7042228685,8.78292742799e-05,-79.2959359689,59.9197642347
26.1,1355.78378785,202.288604611,1662.54491165,0.000117195065723,0.000520158981204,-70.4086800127,-36.7552076671,7.135233836,-8.09708814047,0.000214542375456,-81.9032735574,-33.6537047945
26.2,1233.1351366,129.638063957,1673.93730871,-1.08843070137e-05,0.000198788724066,-126.941176572,-52.4243083283,2.28905114574,-6.95855618141,0.000269877803185,-83.0418939673,-74.5171031702
26.3,1224.07469417,112.230096776,1655.93125978,5.04360117524e-06,0.000170331981245,-127.371161073,-54.481117546,3.54254334828,-9.35246193289,0.000307155496932,-80.647956834,-72.8902956726
26.4,1219.29584281,39.9839991923,1522.25199843,2.65342291603e-05,0.000167784024293,-97.2815619092,-59.2316043039,14.8393956412,-26.1898875319,0.000526703263683,-63.8102677777,-38.0503922957
26.5,1213.78703334,27.2915475958,1488.6260775,1.40704630434e-05,0.000168953949525,-89.9998407777,-60.3762512207,17.5827941895,-30.3162536621,0.000579833984375,-59.6838378906,-29.6240844727
26.6,1213.21762725,43.9083649641,1430.95508858,1.60370825822e-05,0.000161932266397,-89.9998254533,-59.5681762695,19.6732177734,-38.5698242187,0.000640869140625,-51.430267334,-30.4322509766
26.7,1212.19953921,73.6129195526,1327.862069,7.91870755194e-07,0.000172375844917,-89.9998414698,-58.0110168457,26.3428039551,-53.7069702148,0.0008544921875,-36.2931518555,-31.9897155762
26.8,1212.14169336,75.3045940252,1321.99032587,2.62175145715e-05,0.000151323689957,-89.9998643548,-57.9176635742,26.8368225098,-54.580657959,0.0008544921875,-35.4194335938,-32.0830993652
26.9,1212.14169336,75.3045940252,1321.99032587,2.62175145715e-05,0.000151323689957,-89.9998643548,-57.9176635742,26.8368225098,-54.580657959,0.0008544921875,-35.4194335938,-32.0830993652
27.0,1212.14169336,75.3045940252,1321.99032587,2.62175145715e-05,0.000151323689957,-89.9998643548,-57.9176635742,26.8368225098,-54.580657959,0.0008544921875,-35.4194335938,-32.0830993652
27.1,1212.30895545,70.420794491,1338.94023998,3.16324166975e-05,0.000157411038057,-89.9998739035,-58.1857299805,25.443939209,-52.0606384277,0.00079345703125,-37.939453125,-31.8149719238
27.2,1213.25393403,42.8491845231,1434.63111865,1.27023423818e-05,0.000160512632841,-89.999830111,-59.6209716797,19.5053710938,-38.0391845703,0.000640869140625,-51.9609069824,-30.3794555664
27.3,1213.82856743,27.2137618873,1489.00284612,1.38527137387e-05,0.000168775343355,-90.0040568406,-60.3764901745,17.5719514105,-30.2631174552,0.000579785383153,-59.7369740846,-29.6280611174
27.4,1267.72888717,71.7223187512,1507.75193476,0.000118925381534,8.40374931755e-05,-96.3564024709,-53.2409159529,15.6269388088,-28.0941071398,0.000506550432093,-61.9059650143,-43.1159272955
27.5,1387.96355645,248.266931412,1565.40245028,0.000465320274409,8.24034964621e-05,-116.490555055,-30.6242371642,9.46209153984,-21.2192841657,0.000274427366339,-68.7807265442,-85.8666194502
27.6,1386.87507347,592.203504915,1659.28735845,0.000394915038432,0.00047299195839,-152.313387863,9.61566693108,-1.50648900126,-8.98750514372,-0.000138569165624,-81.0123962435,-161.92923538
27.7,1306.98329194,712.71985623,1697.44565088,0.000139393029217,0.000385846332433,-168.641790153,27.957478503,-6.50609429405,-3.41211944006,-0.000326817739755,-86.5877321166,-196.599451436
27.8,1233.05238743,771.46853315,1721.99034169,2.80492127174e-05,0.000176979727695,-179.999824562,40.7160644531,-9.98382568359,0.466125488281,-0.000457763671875,-90.4659423828,-220.716094971
27.9,1248.18083733,781.530870961,1666.2368788,1.17794291024e-07,0.000156497293233,-179.99980375,40.4027526937,-7.78043786979,-7.50487043125,-0.000497551186768,-82.4949464633,-220.402693689
28.0,1260.11692006,784.669204377,1537.66178754,-3.05192013619e-05,0.000139242236242,-179.999789632,39.6752761413,-2.66440592421,-26.012674417,-0.000589933560833,-63.9871424776,-219.675009277
28.1,1242.57075768,763.955847071,1426.98774277,-2.47896661419e-06,0.000170153484383,-179.999800699,38.986624798,2.17858490509,-43.5327223617,-0.000677385514837,-46.4670945329,-218.986161166
28.2,1233.05231186,754.599281427,1399.37421551,1.70536027651e-05,0.000187979067852,-179.999803892,38.793548584,3.5364074707,-48.4447937012,-0.000701904296875,-41.5550231934,-218.793029785
28.3,1233.05231186,754.599281427,1399.37421551,1.70536027651e-05,0.000187979067852,-179.999803892,38.793548584,3.5364074707,-48.4447937012,-0.000701904296875,-41.5550231934,-218.793029785
28.4,1233.05231186,754.599281427,1399.37421551,1.70536027651e-05,0.000187979067852,-179.999803892,38.793548584,3.5364074707,-48.4447937012,-0.000701904296875,-41.5550231934,-218.793029785
28.5,1236.31568769,760.407711271,1402.59161705,2.11750989589e-05,0.000190918644868,-175.915051351,39.1607971191,3.92459106445,-47.8052062988,-0.000701904296875,-42.1946411133,-215.075531006
28.6,1248.57976871,802.142083569,1427.99769794,1.95534597375e-05,0.000162851379523,-143.659221968,42.4897460938,5.728515625,-43.029296875,-0.00067138671875,-46.9708251953,-186.148712158
28.7,1233.51478708,832.540675508,1468.49302708,2.91312530049e-05,0.000174957964461,-92.2463782649,46.7911071777,3.54501342773,-36.5108337402,-0.00030517578125,-53.4895935059,-139.037506104
