Time,X1,Y1,Z1,Rx1,Ry1,Rz1,j10,j11,j12,j13,j14,j15
15.4,1933.53670748,533.059675798,1495.77794824,-155.641982321,84.3497563769,84.916183632,-106.590977041,15.4004245761,-43.9197120056,-16.8369806813,50.4365974444,9.75539008033
15.5,2068.72615314,378.545584597,1489.20930363,-138.235154735,88.6445133429,52.537991441,-122.956838631,9.51201177946,-45.8655605879,-54.8779029892,62.0599664048,33.8227591172
15.6,2078.10290216,358.177807887,1486.8233354,-2.5200610733,89.7020372223,-177.482635369,-124.813415527,8.87585449219,-46.1290283203,-59.1615905762,63.3953552246,36.5038757324
15.7,2086.25865469,358.177957315,1427.42917689,-2.52148225728,89.7020424481,-177.484042958,-125.68927002,16.0620117188,-55.462097168,-54.803894043,68.0261535645,27.5877990723
15.8,2101.93461908,358.177874572,1313.27117627,-2.51868524803,89.7020373569,-177.481255457,-127.320098877,32.392578125,-72.1764831543,-49.1121826172,77.8090515137,13.3665466309
15.9,2107.81833339,358.177760739,1270.42178391,-2.51622734071,89.7020327044,-177.478757013,-127.914611816,38.9465026855,-77.5877075195,-47.7709655762,81.2842407227,9.14514160156
16.0,2101.88989386,358.177788342,1313.59528738,-2.52019868128,89.7020390499,-177.482753315,-127.315551758,32.3433837891,-72.1333312988,-49.1237487793,77.7818603516,13.4008483887
16.1,2083.52166049,358.177812863,1447.36024014,-2.51818751312,89.7020173895,-177.480721407,-125.397460938,13.5233154297,-52.3465270996,-56.1593322754,66.4019165039,30.4777832031
16.2,2078.11261676,358.313807843,1487.12844885,-2.43768370564,89.7046483899,-177.400957356,-124.804125774,8.8588074826,-46.0779107472,-59.1908384639,63.3771923729,36.5567114346
16.3,2099.15824037,430.788686629,1500.82710593,167.180879386,89.1332871695,-8.14930117776,-122.040935491,15.9352105716,-41.8778205854,-62.9105373691,64.2015715796,41.7183616365
16.4,2112.75353554,633.533727457,1508.96784655,173.637258459,88.4447062291,-2.17129502191,-114.036689592,36.4337157876,-29.7112482453,-73.6855407787,66.5895844239,56.6703241317
16.5,2087.93953065,739.762026122,1493.22652797,175.420166009,89.7775922309,0.171471203313,-109.22012059,48.7687272342,-22.3899920123,-80.1694179684,68.026575339,65.6676937732
16.6,2078.87664861,763.641899431,1485.09860039,77.8238705582,88.5849987796,-97.2198665774,-108.052958579,52.0259281339,-20.705704624,-81.7592258967,68.4437485287,69.1668599731
16.7,2090.48645157,761.661424436,1456.0524937,89.2209005524,68.3169457841,-86.9803302802,-108.837966761,53.9140211063,-23.2046955844,-80.9731799223,69.2120769253,86.8749611461
16.8,2120.04289351,750.370537869,1377.2421163,89.9145840873,13.0265351235,-89.3229456473,-110.977165969,59.0591993162,-30.0146112105,-78.8311526605,71.3058226158,135.130707885
16.9,2126.97372347,747.407325798,1355.96880229,89.9810650187,1.29451615137,-89.9810343499,-111.488464355,60.6134643555,-31.6983947754,-78.3181152344,71.8135070801,145.134643555
17.0,2128.50409528,757.375543448,1335.63771761,89.8092533952,22.6310647597,-89.8092614778,-111.341094971,63.4087219238,-31.8639221191,-78.3455810547,71.6788635254,123.652801514
17.1,2132.64418369,768.38227056,1274.27773696,89.5034875894,77.1251753703,-89.5035921848,-111.359436035,69.8020935059,-34.3837585449,-77.0281677246,71.6526794434,66.4088439941
17.2,2133.66993125,769.320083048,1256.53622056,178.882504772,90.0,0.0,-111.407989502,71.4897766113,-35.2743225098,-76.531036377,71.7745361328,52.5555114746
17.3,2133.66992206,769.320064656,1302.36865357,178.882501137,90.0,0.0,-111.407989502,67.6776733398,-32.4030456543,-77.4699707031,71.1285095215,55.5065002441
17.4,2133.66994956,769.320139356,1425.76895204,178.882497662,90.0,0.0,-111.407989502,59.4857177734,-22.4722595215,-80.9920349121,69.267578125,65.8766784668
17.5,2133.66995089,769.320122018,1480.30019952,178.882513016,90.0,0.0,-111.407989502,56.9672851562,-17.0912780762,-83.0505981445,68.5200195313,71.5890197754
17.6,2036.41362373,803.392880353,1482.50350101,-163.469188847,88.777596403,27.7766594479,-104.621226626,55.2438698042,-18.5356918094,-80.0367714472,65.9827239738,68.7229448153
17.7,1667.15871891,818.693587128,1485.91161527,-169.522713615,86.960145901,59.3236757124,-79.7827037873,48.9364306424,-23.8220273038,-69.0066228157,56.6966070431,58.2335451339
17.8,1439.79579266,735.233153908,1483.8932181,-173.45327526,88.0802176692,80.5326731644,-63.2149756727,44.7292590254,-27.348105016,-61.649321225,50.5026050266,51.2369325278
17.9,1301.41629978,635.146217708,1480.30021211,88.1247412892,90.0,0.0,-51.3010253906,41.7038574219,-29.8837280273,-56.3586425781,46.0484619141,46.2056274414
18.0,1282.0270268,655.428021615,1471.19309898,103.044227295,89.9194223324,14.6597860414,-51.0933336185,45.7731328621,-28.0194977038,-58.3119089527,45.3987689213,48.7713928779
18.1,1211.97707306,721.900347434,1418.387942,83.5124645382,89.8609052366,-5.13977431104,-50.2114767934,63.0512285905,-20.103997644,-66.6054550393,42.6401801041,59.665602788
18.2,1181.86349856,744.85015692,1379.49089557,69.5965581484,89.9854983049,-18.5847153015,-49.694977188,73.1709321209,-15.4679245975,-71.4629479559,41.0244869495,66.0462928955
18.3,1183.94720974,741.815925229,1364.14961973,-87.2459373866,83.7037101131,-176.134513607,-49.6263342347,73.1672621833,-17.555179677,-70.1359566268,42.2726904296,57.4401166035
18.4,1211.61491357,709.491493265,1306.14746843,-88.8306099362,51.0899163139,179.680693209,-49.4825093062,69.0184047762,-30.229983344,-61.2983278644,49.3803059484,10.3764521633
18.5,1246.5622346,665.09837472,1260.17173577,-89.7334458871,19.9321712583,179.246946788,-49.3477452252,65.130922099,-42.1062844212,-53.0174627128,56.0401473203,-33.7222387022
18.6,1272.2275592,631.178636132,1236.35946472,-89.999991488,-1.68579989578e-05,-179.305336841,-49.2637023926,62.7064551077,-49.5125910843,-47.8533233245,60.1933535617,-61.2233849113
18.7,1271.07693657,632.702433473,1329.37485002,-89.9831906423,0.0371010617895,-179.427379345,-49.2637023926,54.5530834781,-42.333833461,-51.4238346886,55.5891417695,-54.6586454348
18.8,1270.79649469,631.50923503,1356.67043538,-89.9973937415,2.9845860969,-179.316725791,-49.1956010078,52.2583878182,-40.1059730339,-52.6061916326,54.2040965714,-49.594785229
18.9,1261.17601264,633.471264798,1340.04815724,-89.9801733178,23.4313207512,-179.387986305,-48.729133944,54.4481878711,-40.612987966,-52.8628189664,54.8294894851,-29.3277536422
19.0,1228.91433266,636.103652019,1276.61370794,89.7140007533,81.7463587098,0.0312431608129,-47.0233299261,62.45597625,-42.4670697009,-53.8012687969,57.1164627179,44.7859079195
19.1,1206.87204748,633.121902291,1224.04774593,89.9799673351,22.4650544663,0.0781575800868,-45.6731028534,68.7945318267,-43.9346659416,-54.5440976061,58.9267137202,103.450490521
19.2,1199.52481207,630.967153606,1204.82357707,89.9951587129,0.312990445536,-7.32010902295e-06,-45.1757475772,71.0839146943,-44.4328032509,-54.8431559918,59.5669630694,125.406002867
19.3,1212.4345377,636.716298605,1282.25143863,89.7069578014,22.0307821728,0.00976640080393,-46.1493676749,63.3624654596,-40.4296834202,-56.0721736838,56.4194432053,107.137846223
19.4,1261.01094876,625.271720175,1446.15510703,89.1732983781,70.5991761459,0.396978435951,-48.3279246979,46.0850720511,-31.4723654254,-58.8222043485,49.3766022438,66.2613061341
19.5,1283.60335561,613.386020556,1499.38719807,88.9608678569,87.7074349812,0.746899746919,-49.0969950413,39.9858372177,-28.3102688848,-59.7930153051,46.8903509961,51.8311423194
19.6,1328.17731217,647.047378167,1504.81371828,94.6480109847,84.4326119217,0.831942942616,-53.097577555,40.0934584044,-27.522220475,-61.2777729121,48.0318196851,56.6033044468
19.7,1580.69441321,779.52118474,1494.5853588,93.177901399,55.5572628671,-30.7919672324,-73.2755129583,44.8867007969,-25.6384345681,-68.2905046882,55.6682633786,91.3321295485
19.8,1954.19628247,799.426529374,1475.45086586,91.2125784447,17.7246442752,-71.4700529117,-99.2331315166,51.0528994289,-23.2150649299,-77.3119339303,65.4920579629,136.008533598
19.9,2123.69006678,747.648981071,1464.47240999,90.0264037686,-0.329948321474,-89.6579051595,-111.276131977,53.9136985735,-22.0907460097,-81.497413283,70.0497935826,156.736088144
20.0,2126.98280116,746.717636875,1458.20902825,90.0088213444,4.5264238955,-89.9526488166,-111.507933829,54.3248133417,-22.6145644138,-81.354625889,70.1791020683,151.344087414
20.1,2127.50549926,748.683402978,1408.45817424,90.0658215317,47.5004198121,-89.4366015811,-111.509438319,57.2625613236,-27.1144210178,-79.5125371401,70.5227188545,103.571676206
20.2,2126.95374897,748.084643264,1365.77857883,90.1145772133,84.6219885965,-88.8519846288,-111.510737183,59.7987935432,-30.9992616831,-77.9222152796,70.8193719664,62.3285384624
20.3,2121.56447655,754.553241779,1350.21363774,178.882086889,90.0,0.0,-110.992628473,61.4468800519,-31.6884769164,-77.9537792425,71.3195688217,56.3204595664
20.4,2111.50889741,769.320180028,1320.22771038,178.882489057,90.0,0.0,-109.968719482,65.1353759766,-32.4078063965,-78.3239135742,72.3176269531,55.7699279785
20.5,2131.05325525,769.320308387,1264.05564827,178.882468036,90.0,0.0,-111.239471436,70.6958312988,-34.9975280762,-76.7269592285,71.8445739746,52.8724975586
20.6,2127.27275548,769.320081448,1274.92156166,178.882495383,90.0,0.0,-110.995330811,69.5698547363,-34.5670166016,-77.0182189941,71.9421081543,53.361541748
20.7,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
20.8,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
20.9,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
21.0,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
21.1,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
21.2,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
21.3,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
21.4,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
21.5,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
21.6,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
21.7,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
21.8,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
21.9,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
22.0,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
22.1,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
22.2,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
22.3,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
22.4,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
22.5,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
22.6,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
22.7,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
22.8,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
22.9,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
23.0,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
23.1,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
23.2,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
23.3,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
23.4,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
23.5,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
23.6,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
23.7,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
23.8,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
23.9,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
24.0,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
24.1,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
24.2,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
24.3,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
24.4,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
24.5,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
24.6,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
24.7,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
24.8,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
24.9,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
25.0,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
25.1,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
25.2,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
25.3,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
25.4,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
25.5,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
25.6,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
25.7,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
25.8,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
25.9,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
26.0,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
26.1,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
26.2,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
26.3,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
26.4,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
26.5,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
26.6,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
26.7,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
26.8,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
26.9,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
27.0,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
27.1,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
27.2,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
27.3,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
27.4,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
27.5,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
27.6,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
27.7,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
27.8,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
27.9,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
28.0,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
28.1,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
28.2,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
28.3,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
28.4,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
28.5,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
28.6,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
28.7,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
28.8,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
28.9,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
29.0,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
29.1,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
29.2,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
29.3,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
29.4,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
29.5,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
29.6,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
29.7,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
29.8,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
29.9,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
30.0,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
30.1,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
30.2,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
30.3,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
30.4,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
30.5,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
30.6,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
30.7,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
30.8,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
30.9,2108.80455901,769.320222603,1327.99968814,178.882460558,90.0,0.0,-109.791229248,64.4156799316,-31.9819030762,-78.5608215332,72.3794250488,56.2393798828
